invoice_nr;item_id;catalog_nr;etd;eta;status;origin;month;year;brand;qty;total_cost
;15025318111124;AAS NKE_3804-2RS-MRO;02/11/2027;01/01/2028;Backorder;China;Jan;2028;NKE;200;0
;15115864001113;AAS NKE_1310-K-C3;02/11/2027;01/01/2028;Backorder;China;Jan;2028;NKE;2;0
;15115878001113;AAS NKE_2215-K-C3;02/11/2027;01/01/2028;Backorder;China;Jan;2028;NKE;2;99,33
;15115910001190;AAS 2309;02/11/2027;01/01/2028;Backorder;China;Jan;2028;FERSA;17;0
;15115914001113;AAS NKE_1208-K-TV-C3;02/11/2027;01/01/2028;Backorder;China;Jan;2028;NKE;34;39,48
;15115918001113;AAS NKE_2213-K-C3;02/11/2027;01/01/2028;Backorder;China;Jan;2028;NKE;15;54,34
;15115956001113;AAS NKE_2210-K-TV-C3;02/11/2027;01/01/2028;Backorder;China;Jan;2028;NKE;1;53
;15115968001113;AAS NKE_2200-2RS-TV;02/11/2027;01/01/2028;Backorder;China;Jan;2028;NKE;60;781,2
;15115973001113;AAS NKE_1210-K-TV-C3;02/11/2027;01/01/2028;Backorder;China;Jan;2028;NKE;25;93,62
;15115981131113;AAS NKE_2214-M;02/11/2027;01/01/2028;Backorder;China;Jan;2028;NKE;2;515,94
;15115982001113;AAS NKE_2312-K-C3;02/11/2027;01/01/2028;Backorder;China;Jan;2028;NKE;2;1215,62
;15120146001124;AAS NKE_2211-K-2RS-TV-C3-MRO;02/11/2027;01/01/2028;Backorder;China;Jan;2028;NKE;10;968,64
;17012928001113;AAS NKE_51207;02/11/2027;01/01/2028;Backorder;China;Jan;2028;NKE;2;4394,91
;17012966001113;AAS NKE_51205;02/11/2027;01/01/2028;Backorder;China;Jan;2028;NKE;4;374,4
;17012974001113;AAS NKE_51206;02/11/2027;01/01/2028;Backorder;China;Jan;2028;NKE;30;454,3
;19011410001001;AAS F 19004;17/11/2027;01/01/2028;Backorder;Spain;Jan;2028;FERSA;35;114,8
;19011411001001;AAS F 19005;17/11/2027;01/01/2028;Backorder;Spain;Jan;2028;FERSA;94;374,12
;19011412001001;AAS F 19006;02/11/2027;01/01/2028;Backorder;China;Jan;2028;FERSA;35;50,65
;19011432001190;AAS F 19030;02/11/2027;01/01/2028;Backorder;China;Jan;2028;FERSA;92;80,6
;19011436001001;AAS F 19034;02/11/2027;01/01/2028;Backorder;China;Jan;2028;FERSA;30;66,88
;19011445001001;AAS F 19047;02/11/2027;01/01/2028;Backorder;China;Jan;2028;FERSA;189;794,14
;19011453001190;AAS NU 2306 FM/C3;02/11/2027;01/01/2028;Backorder;China;Jan;2028;FERSA;48;202,83
;19011467001001;AAS NU 209 FN/C3;17/11/2027;01/01/2028;Backorder;Spain;Jan;2028;FERSA;98;591,92
;19011468001190;AAS NU 309 FM;02/11/2027;01/01/2028;Backorder;China;Jan;2028;FERSA;32;101,75
;19011477001001;AAS NJ 2205 FM/C3;17/11/2027;01/01/2028;Backorder;Spain;Jan;2028;FERSA;11;38,17
;19011499001001;AAS NUP 309 FN/C3;17/11/2027;01/01/2028;Backorder;Spain;Jan;2028;FERSA;7;0
;19011806001190;AAS NUP 308 FMNR/C3;02/11/2027;01/01/2028;Backorder;China;Jan;2028;FERSA;11;0
;19011882001001;AAS F 19078;17/11/2027;01/01/2028;Backorder;Spain;Jan;2028;FERSA;1;7,5
;19012754001001;AAS F 19096;02/11/2027;01/01/2028;Backorder;China;Jan;2028;FERSA;166;190,2
;19013406001124;AAS NKE_NU308-E-TVP3-C3-MRO;02/11/2027;01/01/2028;Backorder;China;Jan;2028;NKE;16;169,74
;19013457001113;AAS NKE_NU307-E-TVP3-C3;02/11/2027;01/01/2028;Backorder;China;Jan;2028;NKE;10;684,18
;19013467001113;AAS NKE_NU2308-E-TVP3-C3;02/11/2027;01/01/2028;Backorder;China;Jan;2028;NKE;2;0
;19013476001113;AAS NKE_NJ205-E-TVP3-C3;02/11/2027;01/01/2028;Backorder;China;Jan;2028;NKE;10;0
;19013493001113;AAS NKE_NJ305-E-TVP3;02/11/2027;01/01/2028;Backorder;China;Jan;2028;NKE;13;9,54
;19013645111124;AAS NKE_NU2309-E-TVP3-MRO;02/11/2027;01/01/2028;Backorder;China;Jan;2028;NKE;88;1482,4
;19013682001113;AAS NKE_NJ2309-E-TVP3-C3;02/11/2027;01/01/2028;Backorder;China;Jan;2028;NKE;7;265,2
;19013741111124;AAS NKE_NUP306-E-TVP3-MRO;02/11/2027;01/01/2028;Backorder;China;Jan;2028;NKE;12;0
;19016984001124;AAS NKE_NU2306-E-TVP3-C3-MRO;02/11/2027;01/01/2028;Backorder;China;Jan;2028;NKE;4;0
;19017183001113;AAS NKE_NUP2307-E-TVP3-C3;02/11/2027;01/01/2028;Backorder;China;Jan;2028;NKE;4;0
;19017409001113;AAS NKE_NCF2972-V;02/11/2027;01/01/2028;Backorder;China;Jan;2028;NKE;2;0
;19017527001113;AAS NKE_NUP212-E-TVP3;02/11/2027;01/01/2028;Backorder;China;Jan;2028;NKE;2;1373,9
;19017585001113;AAS NKE_NJ310-E-TVP3;02/11/2027;01/01/2028;Backorder;China;Jan;2028;NKE;2;0
;19017932001113;AAS NKE_NJ2216-E-TVP3-C3;02/11/2027;01/01/2028;Backorder;China;Jan;2028;NKE;2;1805,79
;19018030121113;AAS NKE_NJ314-E-TVP3-C4;02/11/2027;01/01/2028;Backorder;China;Jan;2028;NKE;4;356
;19018109001113;AAS NKE_NU413-M-C3;02/11/2027;01/01/2028;Backorder;China;Jan;2028;NKE;1;158,62
;19018334001113;AAS NKE_NJ317-E-TVP3-C3;02/11/2027;01/01/2028;Backorder;China;Jan;2028;NKE;1;40,69
;19018714131124;AAS NKE_NU322-E-M6-C3-MRO;02/11/2027;01/01/2028;Backorder;China;Jan;2028;NKE;8;313
;19020789001113;AAS NKE_NU1018-M-C3;02/11/2027;01/01/2028;Backorder;China;Jan;2028;NKE;4;1,72
;19020858001124;AAS NKE_NU1011-M-C4-MRO;02/11/2027;01/01/2028;Backorder;China;Jan;2028;NKE;8;778
;19022029001113;AAS NKE_NU1010-M-C3;02/11/2027;01/01/2028;Backorder;China;Jan;2028;NKE;5;989,87
;19022227001001;AAS F 19134;02/11/2027;01/01/2028;Backorder;China;Jan;2028;FERSA;1;0
;19022304001001;AAS F 19141;02/11/2027;01/01/2028;Backorder;China;Jan;2028;FERSA;198;234,38
;19024081101115;AAS NKE_NCF29/710-V-C3;02/11/2027;01/01/2028;Backorder;China;Jan;2028;NKE;1;60,72
;21010063001190;AAS U 399/U 365 L;02/11/2027;01/01/2028;Backorder;China;Jan;2028;FERSA;42;17,34
;21010086001190;AAS U 497/U 460 L-C;02/11/2027;01/01/2028;Backorder;China;Jan;2028;FERSA;2;210,08
;21012624001001;AAS U 399/U 365 L-C;02/11/2027;01/01/2028;Backorder;China;Jan;2028;FERSA;8;23,01
;23012261001001;AAS F 17031 K;02/11/2027;01/01/2028;Backorder;China;Jan;2028;FERSA;2;31,95
;23012301001001;AAS F 17032 K;02/11/2027;01/01/2028;Backorder;China;Jan;2028;FERSA;57;97,18
;23012307001001;AAS F 17038 K;02/11/2027;01/01/2028;Backorder;China;Jan;2028;FERSA;7;491,03
;23012309001001;AAS F 17040 K;02/11/2027;01/01/2028;Backorder;China;Jan;2028;FERSA;7;11,77
;23012310001001;AAS F 17041 K;02/11/2027;01/01/2028;Backorder;China;Jan;2028;FERSA;2;267,15
;23012334001001;AAS F 17043 K;02/11/2027;01/01/2028;Backorder;China;Jan;2028;FERSA;42;342,08
;23012456001001;AAS F 17079 K;02/11/2027;01/01/2028;Backorder;China;Jan;2028;FERSA;68;8,05
;23012578001001;AAS F 17097 K;02/11/2027;01/01/2028;Backorder;China;Jan;2028;FERSA;132;11,16
;23012815001001;AAS F 17085 K;02/11/2027;01/01/2028;Backorder;China;Jan;2028;FERSA;44;12,85
;23012822001001;AAS F 17088 K;02/11/2027;01/01/2028;Backorder;China;Jan;2028;FERSA;5;405,5
;23012843001001;AAS F 17105 K;02/11/2027;01/01/2028;Backorder;China;Jan;2028;FERSA;25;2,88
;25110019001001;FTRK 3423 OB;02/11/2027;01/01/2028;Backorder;China;Jan;2028;FERSA;4;1017,18
;25110053001001;FDRK RB660 OB;02/11/2027;01/01/2028;Backorder;China;Jan;2028;FERSA;30;72,02
;25110054001001;FTRK 510 OB;02/11/2027;01/01/2028;Backorder;China;Jan;2028;FERSA;3;440,32
;25110055001001;FTRK 510A OB;02/11/2027;01/01/2028;Backorder;China;Jan;2028;FERSA;8;5,85
;25110057001001;FTRK 511A OB;02/11/2027;01/01/2028;Backorder;China;Jan;2028;FERSA;12;0
;25110086001001;FTRK GRS 900 OB;02/11/2027;01/01/2028;Backorder;China;Jan;2028;FERSA;59;1123,79
;25110089001001;FDRK MS140 OB;02/11/2027;01/01/2028;Backorder;China;Jan;2028;FERSA;9;1,35
;25110116001001;FDRK RP835 OB;02/11/2027;01/01/2028;Backorder;China;Jan;2028;FERSA;9;0
;25110117001001;FDRK RBP835 OB;02/11/2027;01/01/2028;Backorder;China;Jan;2028;FERSA;27;233,9
;25110384001001;FDRK MAN HY1350 OB;17/11/2027;01/01/2028;Backorder;Spain;Jan;2028;FERSA;2;217,56
;25110397001001;FWRK VOLVO 001;02/11/2027;01/01/2028;Backorder;China;Jan;2028;FERSA;873;1026,9
;28013015001113;AAS NKE_22224-E-W33;02/11/2027;01/01/2028;Backorder;China;Jan;2028;NKE;18;0
;28013059111124;AAS NKE_22334-MB-W33-MRO;02/11/2027;01/01/2028;Backorder;China;Jan;2028;NKE;9;93,3
;28020371111124;AAS NKE_22238-K-MB-C3-W33-MRO;02/11/2027;01/01/2028;Backorder;China;Jan;2028;NKE;6;0
;28020391001124;AAS NKE_22311-E-C3-W33-MRO;02/11/2027;01/01/2028;Backorder;China;Jan;2028;NKE;1;1,7
;28020419001113;AAS NKE_22316-MA2-C4-SQ34;02/11/2027;01/01/2028;Backorder;China;Jan;2028;NKE;2;7,35
;28020448121124;AAS NKE_22330-MB-C3-W33-MRO;02/11/2027;01/01/2028;Backorder;China;Jan;2028;NKE;2;13,76
;28020458111124;AAS NKE_22340-K-MB-C3-W33-MRO;02/11/2027;01/01/2028;Backorder;China;Jan;2028;NKE;2;5,85
;28027035101738;AAS NKE_23988-MB-W33-SQ94D;02/11/2027;01/01/2028;Backorder;China;Jan;2028;NKE;2;0
;64010126001124;AAS NKE_KM10-MRO;02/11/2027;01/01/2028;Backorder;China;Jan;2028;NKE;99;47,7
;AS100002001501;30203;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;634;1065,97
;AS100003001501;30204;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;3007;2303,3
;AS100005001501;30206;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;1130;9,54
;AS100007001501;30208;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;777;5,19
;AS100019001501;30305;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;54;601,37
;AS100032001501;32207;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;16;184
;AS100034001501;32209;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;76;19,14
;AS100041001501;32216;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;1184;207,81
;AS100043001515;32218;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;20000;112,14
;AS100050001501;32307;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;68;1,35
;AS100065001501;33111;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;49;1057,48
;AS100073001501;33207;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;36;0
;AS100099001501;18590/20;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;1776;1059,62
;AS100103001501;25580/21;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;8;1035,08
;AS100114001501;28584/21;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;10;176,15
;AS100118001501;29585/20;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;7;11,9
;AS100129001501;32007 X;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;697;24,85
;AS100132001501;32009 X;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;97;98,9
;AS100133001501;32010 X;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;77;208,98
;AS100134001501;32011 X;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;24;44,8
;AS100147001501;3780/20;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;102;815,17
;AS100148001501;3782/20;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;521;1273,28
;AS100149001501;387 A/382 A;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;83;54
;AS100162001501;45291/20;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;15;1023,99
;AS100194001501;LM 11749/10;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;135;241,65
;AS100195001501;LM 11949/10;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;2057;1086
;AS100197001501;LM 12749/10;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;33;395,16
;AS100202001501;LM 48548/10;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;2077;47,16
;AS100204001501;LM 501349/10;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;1776;2035,46
;AS100207001501;LM 603049/11;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;62;1146,46
;AS100211001501;M 12649/10;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;1249;3901,17
;AS100212001501;M 201047/11;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;40;130,82
;AS100226001501;HM 218248/10;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;21;5,16
;AS100247001501;594/592 A;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;315;202,97
;AS100264001501;31312;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;9;19,14
;AS100271001501;33116;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;102;858,99
;AS100395001501;47487/20;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;19;0
;AS100396001501;JL 819349/10;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;680;99,48
;AS100509001501;37431/625;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;40;314,6
;AS100638001501;42368/42584;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;33;66,57
;AS100651001501;681/672;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;6;475,74
;AS100663001501;JM 718149/10;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;44;96,79
;AS120006001501;WB25550048RB;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;4;173,72
;AS120053001501;WB55900060RB;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;30;41,1
;AS150109001501;WH30109RB;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;5;798,54
;AS200010001501;6004 2RS/C3;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;12039;6310,02
;AS200013001501;6008 2RS/C3;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;572;33,38
;AS200016001501;6011 2RS/C3;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;20;1679
;AS200028001501;6201 2RS/C3;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;3826;11173,84
;AS200031001501;6204 2RS/C3;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;17080;1113,84
;AS200032001501;6205 2RS/C3;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;32088;3224,88
;AS200034001501;6207 2RS/C3;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;1938;1217,16
;AS200035001501;6208 2RS/C3;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;8233;1841,49
;AS200036001501;6209 2RS/C3;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;429;1179,63
;AS200042001501;62201 2RS/C3;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;594;35,2
;AS200043001501;62202 2RS/C3;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;76;228,09
;AS200065001501;6301 2RS/C3;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;795;10,26
;AS200106001501;6905 2RS/C3;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;57;7632,39
;AS200112001501;6005 2RS/C3;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;2202;123,84
;AS200141001501;626 2Z;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;1776;1005,96
;AS200161001501;6205 1'' 2RS/C3;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;438;7,65
;AS200372001501;1206;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;71;11,97
;AS200669001501;6307 2Z/NR;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;20;19,46
;AS200670001501;62207 2RS;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;12;63,64
;AS200770001501;5204 2RS;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;59904;10028,12
;AS200938001501;6909 2RS;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;9;47,85
;AS200960001501;5210 2RS;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;37;249,86
;AS201194001501;3210 B 2RS TV;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;99;34,98
;AS210071001501;BB00071;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;14;38,4
;AS220005001501;BAC406224;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;1;21,96
;AS220009001501;BAC305523;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;884;29,84
;AS220010001501;BAC355222;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;27;1517,39
;AS230041001501;WB35720033BB;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;4;37,18
;AS230084001501;WB39740039BB;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;5;24,25
;AS230120001501;WB42770039BBM;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;12;495,77
;AS230131001501;WB42820336BBM;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;2;9,73
;AS230187001501;WB37720033BBM;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;11;224,17
;AS250108001501;WH30108BB;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;6;145,3
;AS300264001501;NU 1011 EM;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;26;268,47
;AS300271001501;NU 309 EMN;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;12;277,84
;AS310092001501;CR00091;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;159;19822,7
;AS310093001501;CR00092;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;53;10,12
;AS310094001501;CR00093;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;4;18,4
;AS400001001501;SCE 3616;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;473;390,87
;AS400002001501;SCH 1612;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;364;60,71
;AS400005001501;SCH 2020;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;198;382,32
;AS400020001501;HK 2820;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;55;25,38
;AS400023001501;HK 4012;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;451;549,05
;AS400036001501;SN 2016;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;47;56,7
;AS400052001501;RNA 4910;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;9;120,15
;AS400076001501;SCH 2220;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;609;7,36
;AS410020001501;NB0020;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;1;86,13
;AS410064001501;NB0064;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;30;76,82
;AS410143001501;NB0143;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;57;61,68
;AS410146001501;NB0146;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;1450;553,7
;AS600015001501;GE31 ZO;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;27;40,8
;AS600027001501;GE40 DO 2RS;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;10;42,12
;AS600028001501;GE50 DO 2RS;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;15;373,56
;AS640005001501;UC208;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;520;125,08
;AS640014001501;ORAE 30 NPPB;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;106;312,12
;AS640033001501;GNE 30 KRRB 3L;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;1;81,81
;AS640034001501;GNE 50 KRRB 3L;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;43;310,59
;AS640038001501;GRAE 25 NPPB 3L;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;67;27,76
;AS640039001501;GRAE 30 NPPB 3L;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;4;8,05
;AS640219001501;S 205 KRR2;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;487;61,12
;AS640253001501;203 KRR2;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;444;2407
;AS660013001501;TP00013;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;49;3,77
;AS660020001501;TP00020;02/11/2027;01/01/2028;Backorder;China;Jan;2028;A&S;518;487,53
;PF100144001801;PFI 28985/21;02/11/2027;01/01/2028;Backorder;China;Jan;2028;PFI;10;35,8
;PF100269001801;PFI U399A/U365L;02/11/2027;01/01/2028;Backorder;China;Jan;2028;PFI;40;247,2
;PF100274001801;PFI 495A/492A;02/11/2027;01/01/2028;Backorder;China;Jan;2028;PFI;72;511,92
;PF100323001801;PFI 14131/276;02/11/2027;01/01/2028;Backorder;China;Jan;2028;PFI;100;211
;PF100333001801;PFI 33889/22;02/11/2027;01/01/2028;Backorder;China;Jan;2028;PFI;30;117,3
;PF100361001801;PFI LM48548/11;02/11/2027;01/01/2028;Backorder;China;Jan;2028;PFI;60;87
;PF200159001801;PFI 62303-2RS C3;02/11/2027;01/01/2028;Backorder;China;Jan;2028;PFI;20;27,2
;PF200202001801;PFI 6305-2RS D22 C3;02/11/2027;01/01/2028;Backorder;China;Jan;2028;PFI;160;313,6
;PF200213001801;PFI 6308-Z NR C3;02/11/2027;01/01/2028;Backorder;China;Jan;2028;PFI;162;613,98
;PF200357001801;PFI 6306-ZZ C3;02/11/2027;01/01/2028;Backorder;China;Jan;2028;PFI;80;115,2
;PF200396001801;PFI 6202-2RS D14 C3;02/11/2027;01/01/2028;Backorder;China;Jan;2028;PFI;12;4,8
;PF210096001801;PFI B25-139D;02/11/2027;01/01/2028;Backorder;China;Jan;2028;PFI;200;402
;PF210105001801;P536906;02/11/2027;01/01/2028;Backorder;China;Jan;2028;PFI;180;361,8
;PF210107001801;PSF05A84;02/11/2027;01/01/2028;Backorder;China;Jan;2028;PFI;80;332,8
;PF220033001801;PC38540017CS;02/11/2027;01/01/2028;Backorder;China;Jan;2028;PFI;60;168
;PF230190001801;PW35660037CS;02/11/2027;01/01/2028;Backorder;China;Jan;2028;PFI;40;98
;PF230191001801;PW39/41750037CS;02/11/2027;01/01/2028;Backorder;China;Jan;2028;PFI;10;32,1
;PF240135001801;PHU2119;02/11/2027;01/01/2028;Backorder;China;Jan;2028;PFI;5;66,7
;PF240166001801;PHU51458;02/11/2027;01/01/2028;Backorder;China;Jan;2028;PFI;3;26,97
;PF250338001801;PHU56701;02/11/2027;01/01/2028;Backorder;China;Jan;2028;PFI;8;104
;PF270025001801;PCR2601;02/11/2027;01/01/2028;Backorder;China;Jan;2028;PFI;40;88,8
;PF270037001801;PCR3539;02/11/2027;01/01/2028;Backorder;China;Jan;2028;PFI;130;468
;PF270056001801;PCR3567;02/11/2027;01/01/2028;Backorder;China;Jan;2028;PFI;40;130,8
;PF270063001801;PFI 330.030 GY193;02/11/2027;01/01/2028;Backorder;China;Jan;2028;PFI;50;663,5
;PF310005001801;P8ENK345920;02/11/2027;01/01/2028;Backorder;China;Jan;2028;PFI;80;165,6
;PF310009001801;PGDF232349;02/11/2027;01/01/2028;Backorder;China;Jan;2028;PFI;20;53,2
;PF410001001801;PFI F12470;02/11/2027;01/01/2028;Backorder;China;Jan;2028;PFI;349;237,32
;PF410021001801;PFI NB-1620;02/11/2027;01/01/2028;Backorder;China;Jan;2028;PFI;20;16,4
;PF410023001801;PFI NB-2012;02/11/2027;01/01/2028;Backorder;China;Jan;2028;PFI;50;38,5
;PF610032001801;PWF5005;02/11/2027;01/01/2028;Backorder;China;Jan;2028;PFI;12;58,56
;PF610033001801;PWF5006;02/11/2027;01/01/2028;Backorder;China;Jan;2028;PFI;5;24,75
;PF610038001801;PWF5023;02/11/2027;01/01/2028;Backorder;China;Jan;2028;PFI;5;32,85
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
